id,top_tier_site,site_parent_name,site_name,geo_waterbody
2d253a1cbfa1d9bcbd5b4aee056101e8,Stour Catchment,River Stour Middle,Bures Bridge A,GB105036040942
2d330a629fea25f4e4685770a06b45a4,River Don catchment,River Rivelin,Hospital,GB104027057340
2d349ecf2dd48fac86332dbaddb15faf,Exe,Main River Exe,Warren Farm (Sp),GB108045020930
2d408d54a108c8be51dc8231d2d78c1f,Bure catchment,Bure (central),D/S Aylsham Bypass,GB105034050930
2d4e4a4c65e717a93df9e7c698291e50,River Tyne,River Allen (East & West),Mohope Burn New Site,""
2d52e519318c68697f17fe02d25fc1bd,Avon (Hampshire),Kinson Drain,AKD 3*,GB108043016050
2d5347f3e4901c3cf89b7cc13f636e64,Western Rother,Minsted Stream,Brook Farm,GB107041012760
2d5a4e0994e39dae3ebdd0ad40da4432,Thames,Middle Thames,Goring weir pool,GB106039030331
2d5c939f389be9be5b8745635865124b,River Eden,Carrock Beck,"2324.80 Below West Fell, Carrock Beck",GB102076073710
2d66150ef406a48b4c9b5f310654b446,Pevensey Levels,Wallers Haven,Ashburnham,GB107041012620
2d663869fe2125e4385d24482108e953,River Tyne,Hawkhope Burn,Hawkhope Burn,GB103023075070
2d6a02c82f680499df404a9ea76377be,South Lakes Minor Catchments,Newland Beck,Newland #3,GB112073071170
2d6d7383c5402c58edf9dea572b3c066,Wirral,Dibbinsdale Brook,WRDI05,GB112068060270
2d7126eeac10c840000ac4dcb92903df,River Ribble,River Hodder,D/S Dunsop Foot,GB112071065560
2d7670fd94da8d94e44a3760d31a3ac7,River Don catchment,Scout Dike,Below Ingbirchworth,GB104027057530
2d7d7181dc081c013956f93c942f55b3,Test,Wallop Brook,Wallop House,GB107042022650
2d7f2caa4153c5e3072b1ea9a3cdb359,Colne,Bulbourne,Station Moor,GB106039029890
2d8346d677fc2723b61fb00567fda69d,River Tees,River Tees,"SAP/BT Quin, Langley Beck, West Farm",GB103025072310
2d85a5bbca1fa88d558865f8ab9269a5,River Ribble,Monubent Beck,Nr Mere Syke,GB112071065570
2d88d6e3f063f06477ef11513ebebd9f,Stour Catchment,R.Stour special sites,(Mill gate) Bower Hall,GB105036040941
2d8b4c6e2d39a32317b3b32d09be1c6c,Ouse,River Uck,Stonehouse Cottage,GB107041012700
2d8eff0af493d53a8ff85b2f2f1f0f46,River Rother catchment,River Doe Lea at Norbriggs reinstatement,Norbriggs site 1,""
2d935314b5c571c5a8938e51b923d3b5,Wensum catchment,Wensum (Barbel),Lyng Side Channel,GB105034055881
2da8ba97c311d0c0ffb60f8905fc85da,Fowey,St Neot,Pengelly Dip Site 1+2,GB108048007640
2dad2fe83f8fa4524775ba8811b15fcb,Cumbrian Esk,Whillan Beck,1967.00 Boot,GB112074069950
2db092ef6269d5b49a2e5610292b6096,Welland Catchment,Gwash,D/S North Brook,GB105031050610
2dbc4929ee5fe8f2df0164300812a833,RIVER TRENT,RIVER CHURNET,Thomas Bolton Ltd.,GB104028052652
2dbdf9cb471fad29c5cc209887405147,Thames,River Kennet,Pipe Stream - Wilderness,GB106039023172
2dc25f3d1c43566170eac11500742ecf,Lower Ouse,Ely Ouse,Ten Mile Bank,GB105033047850
2dc95b01191aff8c17ac5bcbe6f8aaa4,Camel,Waterloo Stream,Waterloo,GB108049000190
2dcc72b0398b132fa439a4ddd244b0ea,Lincolnshire Tributaries Sites,Barlings Eau Tributary Sites,Stainfield No1,GB105030062220
2dcdb25aee492b7bd1b719cd7f0c20de,River Eden,Summerground Gill,"1323.00 Greystoke, Summerground Gill",GB102076073992
2dd28836e8bcd525ad0ed1a0f488bb76,River Swale,River Swale,d/s Wiske,GB104027069590
2dd3f7cc9a0f6bd6f8a22a3519bfb19d,Lincolnshire Lakes,Lincolnshire Lakes,Marisco,GB105029061760
2dda13ed6c919dd89857fd31dcd6a4b9,Lincolnshire No Name Riffles Sites,Long Eau Riffles,No Name - LIN5X,GB105029061670
2ddb8917c1af8d3f4641d7a31b3f48c6,Ouse,River Uck,Owlsbury Farm,GB107041012640
2ddbbd8adcda406b43e45a37455cf799,Taw,River Bray,Meeth (Dip),GB108050013940
2ddc73608032a50e63c0e725ecc89379,River Wyre,Marshaw Wyre,Well Brook Farm,GB112072066230
2ddce1e61533767fc399fbfcbeb2f44c,River Swale,River Swale,Morton-on-Swale,GB104027069120
2de32195b9c44170bc617416a6e52084,TRENT,GADDESBY  BROOK,Rearsby Works,GB104028047450
2de38888647a50b0bd0dcafd3f4ea0a4,TRENT,IDLE,Gamston,GB104028058091
2deb6e4dc0dabfbdea7069ea4a1916d9,Weaver,Ash Brook,WEAS15,GB112068055350
2deefa98f0d707685ed06ecfe8a181de,River Coquet,River Coquet,River Coquet at Harbottle,GB103022076690
2df0b31fd6a1b5b5c6040203b44a7995,River Mole,Leigh Brook,"Swains Farm, Leigh",GB106039017550
2dfae7da9ddee14a1637a31997a0a64d,Ancholme Catchment,Mablethorpe Cut FMU,Theddlethorpe,GB105029061660
2dfb3984acc9ee6f4537f7217e86bce7,River Ribble,Colne Water,Confluence Church Clough Brook,GB112071065200
2dfc72c064e368686764ae9de928d468,Adur,Adur East Arm,Hookers Farm,GB107041012180
2dfe747b9addf693cb6cd69f6cf3688f,Gowy,Salters Brook,SA03,GB112068060300
2e19493b5ecacfa6f46c35629c93a966,West Dorset Streams,River Bride,Litton Cheney Street,GB108044009550
2e19c6fd8cccc3fad8d4512c2ac401c8,River Nidd,River Nidd,Moor Monkton,""
2e1ba945307b49a6baa0e949cc021b5c,TRENT,LATHKILL,Lathkill Dale,GB104028058450
2e1edc9fea29be1022abd7ff94a697fd,Adur,Parsons Brook,Parsons Brook sq,GB107041012290
2e1f3b00ea424aa8cfea6c9d72b19948,Mersey,Ditton Brook,DIDI05,GB112069061390
2e2460a82dc31beffea550d23b7534f3,River Irt,Kid Beck,"1821.00 US The Gap, Kid Beck",GB112074070100
2e24914b02d619edcb93ef50251904a2,Weaver,Weaver,WE37,GB112068060460
2e24ef7884a518e1f4f1505c3cd87f42,Test,Test,Bossington House beat,""
2e2658a878ceb7247a5c4410874ddd60,RIVER TRENT,SOLOMONS HOLLOW BROOK,Tittesworth,GB104028052770
2e28cf9d57eea8fe60f2e925580fbb58,Middle Ouse,Elstow Brook,Harrowden,GB105033038110
2e2a1385337076ee8da54dc6122b4cca,TRENT,AMBER,South Wingfield,GB104028052330
2e3233dba45712ce966f45f0ef66c333,Wandle,Morden Hall,Morden Hall Enhancement site,GB106039023460
2e33e941e675ea6ea53eae4117d1f9c2,Warwickshire Avon,Warwickshire Avon,Mill Avon,GB109054039800
2e393dbd2686a6ec27231a0f6d9c4403,Welland Catchment,Peakirk downstream,No 2 Clay Lake,GB105032050400
2e39d5dc900f77140b9e1d4849dc0329,Wensum catchment,Tud,D\S Honingham Church,GB105034051000
2e3cf483f65d44bf78c697b89e4334d9,Upper Ouse,Great Ouse (Brackley to Newport Pagnell),Old Mill House Buckingham,GB105033037860
2e3ee4b1846ae11d0af8a098147d690a,River Eden,Swindale Beck (Brough),"1027.00 Swindale Beck, US of Brough",GB102076070760
2e451592c2a94d1515d51aa717c67f43,Coastal Streams,Skelton beck,Lum Hole (500m D/S Minewater),""
2e461ff8b9dae8a0d369cb0b4d5ba284,River Severn,Warwickshire Avon,u/s Sowe Mouth,GB109054044540
2e4810d0d1b49e2c7d6b3157acab93ab,River Leven,Troutbeck,348.00 Troutbeck Bridge,GB112073071130
2e4a3bdb9a8baaf321de3cc5fef8f409,Test,Test,Chilbolton Common,GB107042022750
2e51d4eb3cb4b24ae77309b0b05db463,Welland Catchment,Stonton Brook,Welham Lane - Stonton Brook,GB105031050460
2e545c3070578b06ede6bd8738a09742,Warwickshire Avon,Cow Honeybourne Brook,Bretforton,GB109054039410
2e5800b9bb0c422ced4e77ea53ae20d4,River Nidd,River Nidd,Cowthorpe,GB104027068292
2e586d06f8d9e4fde61920103fddbf70,River Loddon,River Hart,Redfields Farm,GB106039017090
2e59499752b56e303937d6762e55ba24,Crouch Catchment,River Crouch,Wickford Memorial Park,GB105037028550
2e6ddfd168b631a5e385fd484b25be82,Thames,Swill Brook,Three Bridges,GB106039023700
2e7322845cd34f7c87ac5fcf1e5787f4,River Dearne catchment,River Dearne,U/S Denby Dale,GB104027063220
2e741a6f125039245fe02aa347372855,Welland Catchment,Gwash,Belmesthorpe Meadow,GB105031050610
2e7571df6f7abeaffadde00e979d5435,Mersey,Marsh Brook,MA01,GB112069060820
2e76cbae526cc74c18335554ac3a3615,Lee,Cobbins Brook,Cobbinsend Road Control site,GB106038033190
2e770143f3b93b56558b8f64f2ac0272,Hull and Humber Catchment,River Hull,"Snakeholme, West Beck. 2002HULL/WR2",GB104026067080
2e78e46093f88e82d287e4d60653a79b,Thames,River Cherwell,Tramways (B),GB106039037310
2e7b0254a0f6fb1b1e83091c140dbc01,Orwell Catchment,River Gipping (Main Reaches),Gypsy Lane,GB105035046280
2e7f0053c8233eee8c5f89b6c8e8b776,River Ribble,Brennand RSA/HMWB 2011 onwards,2B,GB112071065400
2e7f866ba1f87138e3ce8c65ad642d01,River Tyne,South Tyne,Black Burn at Midgeholme,GB103023075460
2e80129d221c57309593e3053dc80463,Weaver,Weaver,WEWE10,GB112068060460
2e82375b5c2d5757c1c1232a3056445a,River Severn,Quinney brook,Marshbrook,GB109054044350
2e8847c8354821c3c7289f39cdb2a15f,Warwickshire Avon,Badsey Brook,Aldington U/S WRW,GB109054039400
2e89b7502306b308977f6180a3c63dd2,RIVER TRENT,BOURN/BLACK BROOK,Shenstone Site One,GB104028047000
2e8cfabcc140181f57b6aed8867fa78c,River Eden,"River Eden, upstream Eamont confluence","1006.00 Kirkby Stephen, River Eden",GB102076070590
2e923b69c8aa9a58a40e56751fbe3d6e,River Esk,River Esk,Sleddale Beck nr Train Station,GB104027068170
2e94ae92d794b36f67180d07adb0ad48,Warwickshire Avon,River Swilgate,Rails Meadow,GB109054039800
2e96b4c75846e2a9d384183dfa5991fe,Chelmer Catchment,Sandon Brook (Main Reaches),Boreham Bridge (Sandon Brook),GB105037033890
2e9a957acb07e77f303963d9edfb03e1,Wye,Monnow,W059H,GB109055036850
2e9c23a424ee14965fe3c6705868223c,Lincolnshire Tributaries Sites,Barlings Eau Tributary Sites,Reepham,GB105030062290
2e9ef76dd494b2371a990e30eff891c1,River Ribble,River Lostock,500m Above Ulnes Walton Bridge,GB112070064912
2ea12a9b49331f29147bf91dba960b02,River Severn,Tach Brook,Chesterton,GB109054044660
2ea233e154e9a8305d901be0b0994d41,River Ribble,Brennand RSA/HMWB 2011 onwards,3B,GB112071065420
2ea2cce9e5b5d74e1c8f78c610136267,River Lune,River Hindburn,D/S Hindburn Bridge,GB112072066050
2eb4924adbd9635b40739ed20028b99b,Medway,Teise,Share Farm,GB106040018260
2eb915f45d0c6c5fbba213787130c77f,River Thames,Bray - Boveney,"Bray- Boveney, Lower Main Channel",GB106039023231
2ebd1c9a69d2ff92d17c1a31e684e3db,RIVER TRENT,MEECE BROOK,Shallow Ford,GB104028053010
2ebd43e1871cfc5026e7970f9898da21,River Aire catchment,Embsay Beck - Investigation surveys 2017,Embsay Beck Reach 2,""
2ebecc638dbec2d28f38a2a2f6a30586,Fens,South Holland Main Drain,Bells Bridge,GB105032050400
2ec439840ee05c2b3f09e76e3910e3d8,Ancholme Catchment,Woldgrift Subcatchment,Pump Station,GB105029061740
2ec8881b47eb000b7f484d5c8bb7319f,River Eden,Dacre Beck,"1225.00 US Skitwath Beck, Dacre Beck",""
2ecec7812c77b3da3cd595d69d21fce7,Weaver,Gresty Brook,VAGR05,GB112068055280
2eceda635c6e234cab5644b186d1e75c,Stiffkey catchment,Stiffkey (upper) headwaters,Walsingham Rd (B1388),GB105034055840
2ed0606ec803e02d84a1755670caf9c8,Warwickshire Avon,Warwickshire Avon,"Anchor Meadows, Harvington-Harvington Mill & Weir",GB109054044401
2ed1ed4be5595e02c14622b49b54984a,Bristol Avon Catchment,Summerham Brook,Seend Bridge Farm,GB109053022220
2ed844c7e9f93082d58dd4628751581b,Fowey,Trenant,Chapel,GB108048007650
2edab378fa54e30e4a655a72f839cc3e,Ancholme Catchment,Great Eau FMU,Rimac,GB105029061670
2edecb0ce93cf2a90626a354ba100ae2,Frome,North Stream,Carrier north of Tenantrees,GB108044009670
2eedbb3ce87d457bb9f23a02267a0916,Western Rother,Western Rother,Durford Bridge,GB107041012800
2ef6d6a0c1c02eb5989540acc6563803,Nene Catchment,Above Wellingborough,White Mills Back Channel,GB105032045050
2efa9c235ee879b652643d054e09dc33,Lincolnshire Lakes,Lincolnshire Lakes,Woodlands Lakes No 2,GB105030062430
2efbecaa7aa0cfb460cf6a3f59620992,Western Rother,Western Rother,Liss,GB107041012840
2efd3cb1d70c41c2f4c9928790e17fb2,Mersey,Bollin,BO21,GB112069061382
2efe3bd5b18568196c8d5b2feb3e03cf,Gannel,Gannel,Benny Mill,GB108049000210
2effe961f9cb9336e10af9e35b4658bf,Isle of Wight,Medina,Shide weir,GB107101005990
2f0d1bbdfe477ee3fb7b2ff5bb69e4c5,River Tyne,Kielder Burn,Kielder Burn U/S Bakethin,GB103023075080
2f0e0f8f91bca92d9693f1d67e23881b,Chelmer Catchment,River Chelmer Lower (C&B Navigation),Cuton Lock,GB105037033530
2f0effe4737cce9f488aca803f95786f,River Blyth,River Pont,River Pont at Matfen Runner,GB103022076850
2f17ae0e9c2992451911a3795e51745e,River Tyne,River Derwent,River Derwent at Allensford,GB103023074790
2f26ad932ee65ba378e8fec1d84f8f2d,Manchester Ship Canal,Manchester Ship Canal,MSCMR005,""
2f27f50935f067f3cb0ac5768a560324,Bure catchment,Westwick water course,"Swanton Abbott , Aylsham Road bridge d/s",GB105034050920
2f28e2743fdf794f8b61da0bf7708dbb,Lee,Beane,Waterford,GB106038033310
2f3c6954c855135e47215365520a001b,Thames,River Evenlode,Cassington Mill- mill stream,GB106039029880
2f3f859c3a85ac01743d6959a2f7fbc4,Mersey,River Sett,SE001,""
2f46d7c0e84355f65d4866ced41033d4,River Dearne catchment,River Dearne,"Cudworth, u/s railway",GB104027063172
2f47e2e5735118a07ee1d42ca4a98671,Mersey,Roch,RO04,GB112069064720
2f4ad77b564fe080ffd3525541cda283,Lincolnshire Tributaries Sites,South Forty Foot Tributary Sites,Beacon Hill,GB105030056490
2f5081c4d6a4d503fb0b59161f9eeced,RIVER TRENT,RIVER TRENT,Meaford,GB104028053272
2f51d5599f0a213c9061e21e26a5e3e1,North East Eel Sites,River Wear,River Browney at Holiday Park - Eel Site,GB103024077552
2f55f340e6b04543e07b0f9e7f8855cb,Bure catchment,Bure (central),D/S Burgh Mill,GB105034050930
2f57d19f7f9e8df4b045fff51e794470,Tamar,Lowley Brook,Little Comfort,GB108047007920
2f5cfa062c3ded82c6bf353f07f34454,River Severn,RIVER LEAM,Hunningham Site 3,GB109054044140
2f5f63f91db7da3751df1a4441f8e73a,North East Eel Sites,River Wear,Old Durham Beck at Shincliffe - Eel Site,GB103024077470
2f5f8744b8e3bdd8a21aec2353108bab,River Severn,River Teme,Pard Farm,GB109054044510
2f6019fca755c348149fde3d399002d3,East Hampshire,Wallington,Upstream of Boarhunt Bridge,GB107042016360
2f6097ea99d7cf222ff2a0db11bf6bf3,Mersey,River Sett,SE04,GB112069060970
2f61c55cccf5f989a088104568ae8072,River Severn,River Alne,Aston Cantlow u/s of ford,GB109054043720
2f64ffcab7fdf550dccda2408ccbd560,Lincolnshire Lakes,Lincolnshire Lakes,Bycroft Lake Wainfleet,GB105030056430
2f6885c49d56d7e25e70391a67a59815,Gowy,Gowy,GO14,GB112068060250
2f70a4ed40426fa9c514083673aefba9,Somerset Area,Main River Yeo,Witcomb Drove,GB108052015682
2f7204ee467a25885bfaea447f3b6f08,Colne Catchment,Roman River (Main Reaches),Bounstead FGS,GB105037034150
2f78054f76b7c449a4658ab06d530ac4,Lincolnshire Lakes,Lincolnshire Lakes,Manor Fishing Lake,GB104029067530
2f80772185e13778e57a411157746d21,River Severn,River Stour (Worcestershire),Mountpleasant Covert,""
2f80e2b56b206a022394212ffb58791d,Lower Ouse,U/s Lt Ouse,Rushford Bridge,GB105033043100
2f857daf49856fe31961e315e037fb84,Staffordshire & Worcestershire Canal,Staffordshire & Worcestershire Canal,Brinsford,GB104028046680
2f86186d9e195ae8f55b9c14ca20ca38,River Ribble,Holden Beck,Holden,GB112071065550
2f86e28d34a933ff96b542eb189c1e1b,Bristol Avon Catchment,Sherston Avon,Pinkney Mill,GB109053027690
2f95021706f744342346b1ecc297822b,River Blyth,River Pont,River Pont at Matfen Hall,GB103022076850
2f9b4254db9559da0566e22adc862621,Teign,River Teign,Spara Bridge (Dip),GB108046008540
2f9b5c1ebf1dfbd03b0d7a65566e25f5,Menalhyl,Menalhyl,Tolcarne,GB108049000070
2f9fcce4b6794e3430ce1080479c1438,Bristol Avon Catchment,Main Bristol Frome,Watley's End,GB109053027820
2f9feb47f3817ca969a2014f4e22dac8,St. Austell,Gover Stream,d/s catchpit,GB108048002280
2fb0231f17bddfd7fc89144a7ab75e75,Axe,Offwell Brook,Smallicombe (Sp)*,GB108045008840
2fb1961ca0abe7476b8576916fe9bbcb,River Severn,Folly Brook,Penrhiew Lodge,""
2fb6d9950e118eb1469a513953705d38,Dart,Woolston Stream,Pallet Shed-WT PROJECT*,GB108046008350
2fc640f37f653e5b33688d85d3a09c1a,Somerset Area,Cannington Brook,U/s Currypool gauging station,""
2fc6b4ad793b92b3309286dfb76add99,Welland Catchment,Langton Brook,Thorpe Langton,GB105031045620
2fc70b6ff955a167b567e3a4a2cde649,Stillwater Surveys,Manchester,Trafford Ecology Park,GB112069061450
2fcb31133db667eaa7658a0a5f07c28d,River Rother catchment,River Doe Lea at Norbriggs reinstatement,Norbriggs site 3,""
2fcd1cba2faf18cb1d1b50ca4fe6a3b7,River Aln,River Aln,"Cawledge Burn, Rugley Wood",GB103022076280
2fce9fd9251ecfdce4c1a3c6310d2d41,RIVER TRENT,MARCHINGTON BROOK,Marchington Industrial Estate,GB104028046540
2fd68650232682201f08365207da0a8e,River Tyne,River Allen (East & West),River West Allen at Black Cleugh,GB103023074680
2fd927e287ff2e42ade4ef916bb98335,River Swale,River Swale,Danotty Hall,GB104027068930
2fdc7d3913640c79ce77d4473ff29e84,River Ribble,Rough Syke,Behind Hill Barn,GB112071065560
2fdcb06df8f3f45f8fb0153e6faa3c69,South Lakes Minor Catchments,River Gilpin,876.00 Crossthwaite,GB112073071350
2fe0dd1fbc421b3c0bae530d21e733fa,River Derwent (Yorkshire),River Derwent (Yorkshire),Kirkham Abbey DERCORS7,GB104027068312
2fe338f6523e10a0be1e7fe3210629af,River Don catchment,Kearsley Brook,Conisborough,GB104027068580
2fe51ba1aca3f4fe6b0b5c18823760c4,River Leven,Stott Park Beck,Low Stott,GB112073071420
2fe92eb6c82759119c0d596a65a5f165,Wye,Lugg,Lugg Green Bridge,GB109055042030
2fee509f417dfe36438c26f9a205856a,Blackwater Catchment,River Pant (Main Reaches),Goldsticks Farm,GB105037041160
2ff62e63c2878a96212dd808ca9cbfc9,River Tyne,South Tyne,Settlingstones Burn 1,GB103023075560
2ffc46cba9f5ca52902d718fd6d7a29d,Carrick Roads,Perranwell,Chytroon,GB108048001230
2fff776ae896c05e0a815fe3f81048b3,Lincolnshire Lakes,Lincolnshire Lakes,Iron & Steel A.C. Pond,GB105030051570
3002061d9db91e880266a0eb6982f899,River Blyth,River Blyth,East Trewick,GB103022076930
30034a3a47aee87efb75ab0af59a279d,River Severn,Sherbourne Brook,North Brook Farm,GB109054043730
30060ee8da86ab4e2c453b5c1c4f8b82,East Hampshire,Meon,Fontley,""
300ac2d48268fb4f6e7c2e8312dfd698,Wye,Hindwell Brook / Summergil Brook,u/s Knill Bridge,GB109055041930
300e678274a56c997fe254d4564ef2df,Mersey,Lydgate Brook,LY03,GB112069064720
3012ff0a393716b9bc25357be2c4bec4,Bristol Avon Catchment,Easton Grey Gravel Replenishment,Easton Grey Gravel Replenishment - Site 1,GB109053027690
301b23b4adaac28e6e0d2a893d78af8d,River Leven,Great Langdale Beck,DS Elterwater Village,GB112073071120
30201096891d42891e920b8eaab41321,Middle Level System,River Nene (Old Course),Staffurths Bridge,GB105033047711
30205a81950bd72a257af2d005b4dacc,River Severn,River Alne,Blackford Mill,""
30272005a209302b6e7ba24ba2a58f6b,River Ellen,River Ellen,"1508.02 150m DS Ellenhall Bridge, River Ellen",GB112075073640
3027e0a1f82c28a2d1fedd7f415c2df5,Coastal Streams,Loe Pool,Landing Site 1,GB108048001172
302de01375c498eaad9354698fa25608,River Ure Tributaries,River Ure Tributaries,"River Bain, nr Bainbridge",GB104027069400
3031f87c1330e8cb9f6c2da03834af6a,Ouse,Cockhaise,Wildboar Bridge,GB107041012740
3033b5cab20c1862e5573d9e946a1af0,Tamar,Main Tamar,North Tamerton,GB108047007660
303b0b0663bff59e18335843df630cbb,River Derwent,"Whit Beck, River Cocker","1644.10 US Whit Beck confluence, Blaze Beck",""
303babfe798655e6f892130c060e2771,New Forest,Lymington,Burley Lodge,GB107042016710
30486cda7a4cdf6a79c24e21e9a93e75,Ancholme Catchment,Long Eau FMU,Twin Rivers No1,GB105029061670
3052e326ec32ec34dd382b09ae2639f3,River Dearne catchment,River Dove,A633 bridge,GB104027057510
305c556adb56193e468c1d55d3c177b8,Torridge,Main River Okement,U/S Jacobstowe Bridge (Dip),GB108050008110
305cdbfc0347636fa39a9f930f6a6d0c,Arun,River Kird,Kirdford sq,GB107041012300
305e9128ae94c808512e5d2598575b06,Middle Level System,Middle Level Main Drain,Neeps Bridge,GB105033047730
3069cfa855ca796a9b26ef8b92eee3a1,Ancholme Catchment,Anderby Main Drain FMU,Anderby Road Bridge,GB105029061730
306d3ccd6affee431020df894c159a17,River Wyre,Tarnbrook Wyre,Pea Carr Barn,GB112072066240
3070cf9b2daa1d7b94dd2da7d19b2e18,Cam Catchment,Rhee,Barrington,GB105033037610
3071ea6be7994e17cf558fbb7cff14d8,River Ribble,Colne Water,Cotton Tree Lane,GB112071065200
3071f16c17322bc3ac1e4b234458975d,River Tees,River Tees,"SAP/BT Quin, River Balder, D/S Hury",GB103025072240
3079888485873007632992f178d57456,Somerset Area,Main River Brue,Alford,GB108052021090
3081666668735a489959524af8bfb98c,River Severn,Glynch Brook,Pitts Mill 50m u/s WRW outfall,GB109054039620
3086bd052276e06f5910e2817a24ac16,Wensum catchment,Wensum (central),Sennowe Park,GB105034055881
308b37c650e06fb143851fd5eee71889,River Lune,Middleton Hall Beck,Fellside - Site 2 (Hydro Scheme),GB112072071690
3098e1d8a76c840b2d4dbf1e156cb448,River Severn,Albrighton Brook,DS Newport Road,""
309b6ae1058be528551b76203990ab71,Lincolnshire Tributaries Sites,Barlings Eau Tributary Sites,Swinthorpe,GB105030062330
309c5e905fc3adeb9a7ee4fa209a960a,Stour Catchment,River Box (Main Reaches),Polstead Mill,GB105036040920
309e3b4b70c15e81aa97964e2ebd41a0,Mersey,River Etherow,ETET15,GB112069061050
30a662bfb1f1e9995a81d79b6ef102f8,Wensum catchment,Wendling Beck (Whitewater),"Wendling , d/s The Carr",GB105034051020
30a91d7a55438bd32d1524ec9d8755b4,Upper Ouse,Great Ouse (Brackley to Newport Pagnell),Passenham,GB105033037920
30ab32c5beaa55303975ac2251607eb0,Plym,Main Tory Brook,Upstream Smallhangar Brook Below Natural Barrier,""
30b0929012fbb37739a391d91e828af0,Lynher,Main Lynher,Trevague,GB108047007690
30b43206da24c062729add8c5bde76ea,Itchen,Itchen,St Cross Carrier,GB107042022580
30bd8419947a66c8f9379f250c38e53e,River Severn,Sherbourne Brook,"Fruit Farm, off A46, nr. Sherbourne",GB109054043730
30bf98c94936212d8f4660caee99d820,River Swale tributaries,River Swale tributaries,East Gill nr Shot Lathe,GB104027069100
30c03b07aa4846ac6d875acd52bdf3ee,River Crake,Smithy Beck,Test Site (Top),GB112073071190
30c21a75865a1613357af36e62a03873,River Severn,Severn  - Confl Vyrnwy to Bewdley (main river),Shrewsbury County Showground Fry Site,""
30c922f126044800aa82051bf6070753,Dart,Stoke Gabriel Stream,Port Bridge (Sp)*,GB108046005150
30c98078e13e428cd2973b8adcb26d7c,River Tyne,River Don,River Don at New Town (West Boldon),""
30ca27451183671a454e332738aec21b,River Eden,River Irthing,1246.00 US Waterfall,GB102076073982
